file,manual_id
S20210223T102958341+0100_E20210223T105953483+0100___t01250s__conf0.69.wav,Noise
S20210223T102958341+0100_E20210223T105953483+0100___t01345s__conf0.63.wav,Noise
S20210223T102958341+0100_E20210223T105953483+0100___t01390s__conf0.69.wav,Noise
S20210223T102958341+0100_E20210223T105953483+0100___t01397s__conf0.57.wav,Noise
S20210223T102958341+0100_E20210223T105953483+0100___t01398s__conf0.56.wav,Noise
S20210223T102958341+0100_E20210223T105953483+0100___t01404s__conf0.62.wav,Noise
S20210223T102958341+0100_E20210223T105953483+0100___t01508s__conf0.46.wav,Noise
S20210223T102958955+0100_E20210223T105958989+0100___t00533s__conf0.54.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01116s__conf0.52.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01134s__conf0.53.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01153s__conf0.57.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01179s__conf0.64.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01185s__conf0.82.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01186s__conf0.55.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01298s__conf0.52.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01399s__conf0.46.wav,Noise
S20210224T053004842+0100_E20210224T055956959+0100___t01482s__conf0.58.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t00137s__conf0.65.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t00237s__conf0.77.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t00238s__conf0.79.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t00314s__conf0.48.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t00844s__conf0.54.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t01066s__conf0.60.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t01117s__conf0.50.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t01229s__conf0.53.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t01230s__conf0.46.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t01392s__conf0.80.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t01502s__conf0.63.wav,Noise
S20210224T055956597+0100_E20210224T062951924+0100___t01503s__conf0.51.wav,Noise
S20210224T055958043+0100_E20210224T062956197+0100___t00377s__conf0.60.wav,Noise
S20210224T055958043+0100_E20210224T062956197+0100___t00689s__conf0.59.wav,Noise
S20210224T055958043+0100_E20210224T062956197+0100___t00690s__conf0.93.wav,Noise
S20210224T055958043+0100_E20210224T062956197+0100___t00829s__conf0.62.wav,Noise
S20210224T055958043+0100_E20210224T062956197+0100___t00830s__conf0.53.wav,Noise
S20210224T062956610+0100_E20210224T065951658+0100___t00974s__conf0.74.wav,Noise
S20210224T062956610+0100_E20210224T065951658+0100___t01015s__conf0.50.wav,Noise
S20210224T062956610+0100_E20210224T065951658+0100___t01415s__conf0.61.wav,Noise
S20210224T062958950+0100_E20210224T070000027+0100___t00092s__conf0.58.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01572s__conf0.69.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01575s__conf0.57.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01576s__conf0.66.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01581s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01582s__conf0.96.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01584s__conf0.78.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01586s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01593s__conf0.87.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01594s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01596s__conf0.98.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01603s__conf0.59.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01609s__conf0.67.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01611s__conf0.97.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01621s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01622s__conf0.99.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01625s__conf0.59.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01628s__conf0.97.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01629s__conf0.95.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01636s__conf0.51.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01643s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01645s__conf0.74.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01646s__conf0.91.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01651s__conf0.94.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01655s__conf0.93.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01662s__conf0.97.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01664s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01667s__conf0.88.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01680s__conf0.88.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01684s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01685s__conf0.99.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01686s__conf0.85.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01687s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01689s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01690s__conf0.67.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01693s__conf0.99.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01694s__conf0.66.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01697s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01698s__conf0.98.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01704s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01705s__conf0.76.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01707s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01708s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01709s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01710s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01711s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01712s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01713s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01714s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01715s__conf0.90.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01717s__conf0.80.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01718s__conf0.76.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01720s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01724s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01725s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01733s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01734s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01735s__conf1.00.wav,Noise
S20210224T065953533+0100_E20210224T072948490+0100___t01738s__conf0.95.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t00218s__conf0.49.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t00614s__conf0.51.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t00884s__conf0.53.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t00885s__conf0.92.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t01048s__conf0.90.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t01049s__conf0.69.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t01092s__conf0.48.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t01371s__conf0.51.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t01436s__conf0.59.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t01606s__conf0.76.wav,Noise
S20210224T065954509+0100_E20210224T072951557+0100___t01617s__conf0.87.wav,Noise
S20210224T065958XXX+0100_E20210224T065958XXX+0100___t00440s__conf0.61.wav,Noise
S20210224T065958XXX+0100_E20210224T065958XXX+0100___t00564s__conf0.59.wav,Noise
S20210224T065958XXX+0100_E20210224T065958XXX+0100___t00567s__conf0.75.wav,Noise
S20210224T065958XXX+0100_E20210224T065958XXX+0100___t00896s__conf0.61.wav,Noise
S20210224T065958XXX+0100_E20210224T065958XXX+0100___t01390s__conf0.55.wav,Noise
S20210224T065958XXX+0100_E20210224T065958XXX+0100___t01465s__conf0.52.wav,Noise
S20210224T070001471+0100_E20210224T072956281+0100___t00089s__conf0.50.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t00447s__conf1.00.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01412s__conf0.81.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01572s__conf0.93.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01574s__conf0.86.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01581s__conf0.78.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01582s__conf1.00.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01583s__conf0.96.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01593s__conf0.61.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01598s__conf0.70.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01599s__conf1.00.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01602s__conf0.99.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01605s__conf0.87.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01611s__conf1.00.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01612s__conf0.98.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01613s__conf0.90.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01628s__conf0.83.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01629s__conf0.99.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01652s__conf1.00.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01653s__conf0.99.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01668s__conf0.98.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01669s__conf0.99.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01670s__conf0.85.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01674s__conf0.79.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01683s__conf0.89.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01728s__conf1.00.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01766s__conf1.00.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01767s__conf1.00.wav,Noise
S20210224T070012010+0100_E20210224T073009036+0100___t01768s__conf1.00.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00005s__conf0.53.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00037s__conf0.84.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00038s__conf0.59.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00048s__conf0.72.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00052s__conf0.72.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00056s__conf0.57.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00057s__conf0.73.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00086s__conf0.76.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00087s__conf0.78.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00364s__conf0.61.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00365s__conf0.76.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00394s__conf0.48.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00516s__conf0.85.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00642s__conf0.49.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t00673s__conf0.59.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t01053s__conf0.63.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t01145s__conf0.43.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t01306s__conf0.50.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t01307s__conf0.54.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t01380s__conf0.51.wav,Noise
S20210224T072956473+0100_E20210224T075951800+0100___t01676s__conf0.48.wav,Noise
S20210224T072957826+0100_E20210224T075958581+0100___t00224s__conf0.71.wav,Noise
S20210224T072957826+0100_E20210224T075958581+0100___t01553s__conf0.54.wav,Noise
S20210224T072957XXX+0100_E20210224T072957XXX+0100___t00951s__conf0.63.wav,Noise
S20210224T072957XXX+0100_E20210224T072957XXX+0100___t00981s__conf0.48.wav,Noise
S20210224T072957XXX+0100_E20210224T072957XXX+0100___t01038s__conf0.52.wav,Noise
S20210224T072957XXX+0100_E20210224T072957XXX+0100___t01613s__conf0.59.wav,Noise
S20210224T072957XXX+0100_E20210224T072957XXX+0100___t01651s__conf0.51.wav,Noise
S20210224T072957XXX+0100_E20210224T072957XXX+0100___t01654s__conf0.82.wav,Noise
S20210224T072957XXX+0100_E20210224T072957XXX+0100___t01655s__conf0.64.wav,Noise
S20210224T072957XXX+0100_E20210224T072957XXX+0100___t01656s__conf0.61.wav,Noise
S20210224T073012089+0100_E20210224T080009137+0100___t00051s__conf0.71.wav,Noise
S20210224T073012089+0100_E20210224T080009137+0100___t00056s__conf0.94.wav,Noise
S20210224T073012089+0100_E20210224T080009137+0100___t00481s__conf0.61.wav,Noise
S20210224T073012089+0100_E20210224T080009137+0100___t00583s__conf0.75.wav,Noise
S20210224T073012089+0100_E20210224T080009137+0100___t00824s__conf0.58.wav,Noise
S20210224T073012089+0100_E20210224T080009137+0100___t00880s__conf0.65.wav,Noise
S20210224T073012089+0100_E20210224T080009137+0100___t00997s__conf0.81.wav,Noise
S20210224T073012089+0100_E20210224T080009137+0100___t01058s__conf0.65.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00208s__conf0.55.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00209s__conf0.62.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00308s__conf0.51.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00312s__conf0.88.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00313s__conf0.55.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00319s__conf0.53.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00497s__conf0.50.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00553s__conf0.63.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00590s__conf0.72.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00689s__conf0.95.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00690s__conf0.96.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00708s__conf0.74.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00749s__conf0.74.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00772s__conf0.68.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t00788s__conf0.64.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t01031s__conf0.83.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t01624s__conf0.50.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t01683s__conf0.62.wav,Noise
S20210224T075954425+0100_E20210224T082951474+0100___t01725s__conf0.78.wav,Noise
S20210224T075956XXX+0100_E20210224T075956XXX+0100___t00043s__conf0.58.wav,Noise
S20210224T075956XXX+0100_E20210224T075956XXX+0100___t00654s__conf0.78.wav,Noise
S20210224T080014049+0100_E20210224T083009375+0100___t00778s__conf0.78.wav,Noise
S20210224T080014049+0100_E20210224T083009375+0100___t00888s__conf0.71.wav,Noise
S20210224T080014049+0100_E20210224T083009375+0100___t01022s__conf0.85.wav,Noise
S20210224T080014049+0100_E20210224T083009375+0100___t01097s__conf0.75.wav,Noise
S20210224T082944221+0100_E20210224T085944254+0100___t01771s__conf0.52.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t00481s__conf0.76.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t00960s__conf0.50.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t00961s__conf0.92.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t01129s__conf0.73.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t01130s__conf0.57.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t01140s__conf0.86.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t01141s__conf0.49.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t01172s__conf0.53.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t01490s__conf0.81.wav,Noise
S20210224T082954386+0100_E20210224T085951528+0100___t01611s__conf0.68.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t00003s__conf0.64.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t00020s__conf0.56.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t00031s__conf0.54.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t00043s__conf0.58.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t00055s__conf0.93.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t00071s__conf0.59.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t00100s__conf0.62.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t01064s__conf0.54.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t01389s__conf0.55.wav,Noise
S20210224T085945869+0100_E20210224T092943880+0100___t01502s__conf0.51.wav,Noise
S20210224T085954335+0100_E20210224T092951384+0100___t00201s__conf0.91.wav,Noise
S20210224T085954335+0100_E20210224T092951384+0100___t00202s__conf0.75.wav,Noise
S20210224T085954335+0100_E20210224T092951384+0100___t00257s__conf0.53.wav,Noise
S20210224T085954335+0100_E20210224T092951384+0100___t00258s__conf0.93.wav,Noise
S20210224T085954335+0100_E20210224T092951384+0100___t00264s__conf0.67.wav,Noise
S20210224T085954335+0100_E20210224T092951384+0100___t00822s__conf0.63.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00041s__conf0.48.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00187s__conf0.67.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00219s__conf0.54.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00267s__conf0.63.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00437s__conf0.81.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00544s__conf0.64.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00563s__conf0.79.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00618s__conf0.94.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00737s__conf0.61.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00765s__conf0.61.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00880s__conf0.72.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t00976s__conf0.56.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01006s__conf0.57.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01012s__conf0.54.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01062s__conf0.58.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01071s__conf0.54.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01187s__conf0.61.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01234s__conf0.50.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01702s__conf0.56.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01720s__conf0.46.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01729s__conf0.59.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01730s__conf0.80.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01740s__conf0.69.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01758s__conf0.48.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01779s__conf0.88.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01780s__conf0.85.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01781s__conf0.63.wav,Noise
S20210224T092945584+0100_E20210224T095943687+0100___t01782s__conf0.56.wav,Noise
S20210224T092954286+0100_E20210224T095951521+0100___t01314s__conf0.50.wav,Noise
S20210224T092957716+0100_E20210224T095959214+0100___t01130s__conf0.61.wav,Noise
S20210224T093013897+0100_E20210224T100008946+0100___t00839s__conf0.87.wav,Noise
S20210224T095945578+0100_E20210224T102943961+0100___t00001s__conf0.66.wav,Noise
S20210224T095945578+0100_E20210224T102943961+0100___t00009s__conf0.55.wav,Noise
S20210224T095945578+0100_E20210224T102943961+0100___t00024s__conf0.69.wav,Noise
S20210224T095945578+0100_E20210224T102943961+0100___t00052s__conf0.51.wav,Noise
S20210224T095945578+0100_E20210224T102943961+0100___t00124s__conf0.51.wav,Noise
S20210224T095945578+0100_E20210224T102943961+0100___t00284s__conf0.41.wav,Noise
S20210224T095954276+0100_E20210224T102951325+0100___t00944s__conf0.52.wav,Noise
S20210224T095954276+0100_E20210224T102951325+0100___t01567s__conf0.65.wav,Noise
S20210224T095954276+0100_E20210224T102951325+0100___t01568s__conf0.45.wav,Noise
S20210224T095954276+0100_E20210224T102951325+0100___t01598s__conf0.53.wav,Noise
S20210224T102945744+0100_E20210224T105944126+0100___t00314s__conf0.52.wav,Noise
S20210224T102953232+0100_E20210224T105951652+0100___t00536s__conf0.59.wav,Noise
S20210224T102959610+0100_E20210224T105956371+0100___t00339s__conf0.65.wav,Noise
S20210224T102959610+0100_E20210224T105956371+0100___t01106s__conf0.53.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00069s__conf0.50.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00285s__conf0.54.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00485s__conf0.68.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00540s__conf0.70.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00579s__conf0.49.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00583s__conf0.71.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00669s__conf0.69.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00725s__conf0.51.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00817s__conf0.73.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t00854s__conf0.49.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t01108s__conf0.60.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t01188s__conf0.62.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t01189s__conf0.79.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t01351s__conf0.60.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t01489s__conf0.64.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t01490s__conf0.77.wav,Noise
S20210225T053000008+0100_E20210225T055955333+0100___t01648s__conf0.54.wav,Noise
S20210225T055956406+0100_E20210225T062958882+0100___t00076s__conf0.60.wav,Noise
S20210225T055956406+0100_E20210225T062958882+0100___t00080s__conf0.72.wav,Noise
S20210225T055956406+0100_E20210225T062958882+0100___t00082s__conf0.50.wav,Noise
S20210225T055956406+0100_E20210225T062958882+0100___t00083s__conf0.52.wav,Noise
S20210225T055956406+0100_E20210225T062958882+0100___t00084s__conf0.69.wav,Noise
S20210225T055956406+0100_E20210225T062958882+0100___t00095s__conf0.46.wav,Noise
S20210225T055956406+0100_E20210225T062958882+0100___t00303s__conf0.52.wav,Noise
S20210225T055956406+0100_E20210225T062958882+0100___t00304s__conf0.50.wav,Noise
S20210225T062952575+0100_E20210225T065949601+0100___t00693s__conf0.67.wav,Noise
S20210225T062953791+0100_E20210225T065941808+0100___t00342s__conf0.50.wav,Noise
S20210225T062953791+0100_E20210225T065941808+0100___t00859s__conf0.50.wav,Noise
S20210225T062953791+0100_E20210225T065941808+0100___t01179s__conf0.71.wav,Noise
S20210225T062953791+0100_E20210225T065941808+0100___t01181s__conf0.71.wav,Noise
S20210225T062953791+0100_E20210225T065941808+0100___t01362s__conf0.55.wav,Noise
S20210225T062953791+0100_E20210225T065941808+0100___t01442s__conf0.42.wav,Noise
S20210225T062953791+0100_E20210225T065941808+0100___t01582s__conf0.65.wav,Noise
S20210225T062953791+0100_E20210225T065941808+0100___t01584s__conf0.48.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t00041s__conf0.53.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t00114s__conf0.50.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t00403s__conf0.47.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t00407s__conf0.64.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t00450s__conf0.96.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t00745s__conf0.65.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t00933s__conf0.77.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t00969s__conf0.51.wav,Noise
S20210225T062958XXX+0100_E20210225T062958XXX+0100___t01551s__conf0.54.wav,Noise
S20210225T063000577+0100_E20210225T065953301+0100___t01421s__conf0.49.wav,Noise
S20210225T065950342+0100_E20210225T072948229+0100___t01416s__conf0.59.wav,Noise
S20210225T065950342+0100_E20210225T072948229+0100___t01433s__conf0.84.wav,Noise
S20210225T065950342+0100_E20210225T072948229+0100___t01434s__conf1.00.wav,Noise
S20210225T065950342+0100_E20210225T072948229+0100___t01447s__conf0.58.wav,Noise
S20210225T065950342+0100_E20210225T072948229+0100___t01448s__conf0.99.wav,Noise
S20210225T065950342+0100_E20210225T072948229+0100___t01459s__conf0.81.wav,Noise
S20210225T065950342+0100_E20210225T072948229+0100___t01469s__conf0.99.wav,Noise
S20210225T065950342+0100_E20210225T072948229+0100___t01470s__conf0.84.wav,Noise
